dipeptide,count_lnc,count_proteome,log2_fold_change_lnc_over_proteome,fisher_p_two_sided,q_value_fdr_bh,category,peptide_fasta,peptide_set
HS,300,27201,0.12372215725055385,0.1375032216615443,0.16566653212234253,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
HT,138,19487,-0.5126196706642842,1.1697827241728957e-05,2.146390319583295e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
HV,137,16718,-0.3019704186082853,0.013176766379659645,0.017569021839546194,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
HW,98,4100,1.2443672631300646,9.938929022938869e-14,3.647313402913347e-13,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
HY,40,9152,-1.1962005845482464,1.3466523902723837e-09,3.6151742020735132e-09,depleted,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IA,245,28517,-0.23608111226415562,0.009883271283512279,0.013585252623384576,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IC,200,12630,0.6467338608516026,4.123686357135439e-09,1.0710873654897244e-08,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
ID,60,21955,-1.8795319663347083,1.2819790789484251e-37,2.5639581578968506e-36,depleted,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IE,125,27902,-1.1726636498517984,1.4517032771326797e-25,1.2354921507512167e-24,depleted,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IF,203,21712,-0.11345367845983377,0.27722729336862817,0.3168311924212893,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IG,179,24261,-0.45464152975235206,1.0391400324441591e-05,1.9243333934151095e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IH,120,16931,-0.5106332680828289,4.429503618817821e-05,7.737124225009295e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
II,208,27031,-0.39455081076508197,4.412849321261492e-05,7.737124225009295e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IK,175,28763,-0.7327248299521494,3.126438344656465e-13,1.0969959104057773e-12,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IL,557,52115,0.0773026636492487,0.20343437379046453,0.23586594062662553,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IM,84,10243,-0.2976421172503935,0.05380209782407164,0.06662798492145094,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IN,63,20185,-1.688447450204586,1.5217697869288061e-30,1.9635739186178145e-29,depleted,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IP,356,29450,0.255653324832136,0.0011042284633318569,0.0017253569739560264,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IQ,215,25638,-0.27058061315310966,0.005373197174956856,0.0077872422825461685,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IR,228,26375,-0.2269609019619519,0.01621911236848135,0.021411369463341715,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IS,506,42054,0.24834546212056116,0.00015628291286278362,0.00025831886423600595,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IT,231,29361,-0.3628701040002269,7.894717602692803e-05,0.00013403466618481266,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IV,168,27631,-0.7335219148393716,9.653552088109052e-13,3.272390538342052e-12,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IW,90,5917,0.5929733672202652,0.0002722362162090594,0.0004426605141610722,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
IY,88,15686,-0.8457307552154363,1.3594923975938738e-09,3.6253130602503306e-09,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KA,354,46402,-0.40837353122360265,2.998022292632528e-08,7.012917643584861e-08,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KC,110,14371,-0.3991209028068496,0.002628416432624469,0.003982449140340105,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KD,165,34693,-1.0877907990036406,3.124100957440414e-28,3.0479033731125992e-27,depleted,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KE,330,57293,-0.8136778254762509,2.259939924739628e-29,2.5110443608218092e-28,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KF,149,19129,-0.37561030512434535,0.0011115110924106277,0.0017299783539465022,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KG,314,36559,-0.2371429466601389,0.00334288145704596,0.00498937530902382,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KH,108,16087,-0.5882017297919103,6.527567129449819e-06,1.2316164395188338e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KI,200,31428,-0.6684278050590937,1.7370100320366899e-12,5.742181924088231e-12,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KK,301,52879,-0.8305071574550934,4.279883437937506e-28,4.076079464702387e-27,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KL,390,57163,-0.569728327947399,1.2236222184059657e-16,5.826772468599837e-16,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KM,150,15186,-0.032982550355607716,0.80766483112737,0.8425655645754137,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KN,153,26592,-0.8127373818722846,2.078687436596175e-14,7.994951679216058e-14,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KP,263,37074,-0.5125808982617052,1.2616734589942918e-09,3.40992826755214e-09,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KQ,182,28998,-0.6880384361760055,4.126415595071055e-12,1.3311018048616306e-11,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KR,474,37160,0.3326815497053004,1.2276521232095204e-06,2.4801052994131725e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KS,351,43977,-0.34319752799404984,4.431365150164827e-06,8.44069552412348e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KT,308,35183,-0.20958514165439115,0.010375504506654532,0.014164511271883319,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KV,228,38353,-0.7671206975359032,2.032259451887e-18,1.0985186226416216e-17,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KW,103,6711,0.6049669981447617,7.243772357053038e-05,0.00012382516849663314,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
KY,90,17459,-0.9679791707920165,1.0529140911465564e-12,3.539207029064055e-12,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LA,798,79185,-0.007900492728667026,0.9290248528711325,0.9479845437460536,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LC,400,25639,0.6234774906146059,9.267398258342892e-16,4.029303590583866e-15,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LD,324,53214,-0.7335575536943664,2.7014442251681297e-23,1.9296030179772354e-22,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LE,791,81479,-0.06180440086751678,0.24632301547511798,0.28394583916440114,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LF,443,38681,0.17733373945489597,0.010977799766466421,0.01493578199519241,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LG,985,68786,0.4987737970660923,8.713594613469759e-25,6.70276508728443e-24,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LH,312,31264,-0.020625879259448553,0.8429847955512715,0.8690564902590427,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LI,407,44430,-0.14470694152431396,0.04593830624899696,0.057422882811246204,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LK,575,64418,-0.18261576327496304,0.0023504020283652573,0.0035747559366771974,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LL,1258,126962,-0.03265384897905686,0.46346106534607767,0.5065148255148391,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LM,158,20508,-0.39169576002757667,0.0004102076809262804,0.0006616252918165813,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LN,254,39321,-0.647609325031178,1.6347494640240424e-14,6.348541607860358e-14,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LP,1027,69715,0.5396304154700347,1.3687248783004793e-29,1.5642570037719763e-28,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LQ,682,65828,0.03216009783197447,0.5450051152394364,0.5891947191777691,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LR,1114,68098,0.6907450670057782,1.2834556625373938e-49,5.133822650149575e-48,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LS,1085,91757,0.22250511221397426,5.79738841867573e-07,1.2205028249843642e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LT,564,58913,-0.08158130782662237,0.1934811040285645,0.2276248282688994,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LV,525,63440,-0.2916700013726133,2.140409916810123e-06,4.259522222507707e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LW,240,13372,0.8268110662955654,7.00901061788596e-16,3.0808837880817405e-15,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
LY,266,29153,-0.14949018644768394,0.09473276741109074,0.11482759686192819,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MA,224,22495,-0.022877612625651633,0.8414381192404915,0.8690564902590427,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MC,60,4418,0.43342183424040837,0.029063028546511303,0.037500681995498455,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MD,110,13885,-0.3494893821882833,0.009509630167981533,0.01320781967775213,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
ME,203,20704,-0.04487219252027347,0.676711612662307,0.7179964060077527,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MF,62,8151,-0.40316599584734636,0.022932655859160364,0.02987968190118614,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MG,203,14721,0.4471474928099504,2.6585569607797026e-05,4.726323485830582e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MH,69,5254,0.3835028649593252,0.038435049022256494,0.04865196078766645,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MI,94,9423,-0.01590528815244807,0.9589117456946517,0.971049869057875,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MK,152,16093,-0.09762549755256443,0.4302885759239832,0.47545698997125213,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
ML,216,22327,-0.06441132136079313,0.5467405678075508,0.5894777011402165,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MM,34,5855,-0.783152629558751,0.0005094653998695389,0.0008118970515849225,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MN,72,10000,-0.4839758567242139,0.0030928707549417274,0.004633514239613074,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MP,129,12530,0.027551490750460456,0.8233526161517954,0.8554312895083589,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MQ,107,10231,0.05136236736070419,0.729329815675708,0.7717775827256168,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MR,226,11607,0.944497145351248,1.1222827941448744e-18,6.2349044119159685e-18,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MS,262,17665,0.5514262152683351,6.763660631007667e-09,1.7015498442786583e-08,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MT,116,12637,-0.13733776126442238,0.32746651804308247,0.3710668759694985,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MV,115,15317,-0.42724462368959704,0.0010365887971567531,0.0016260216425988284,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MW,49,2807,0.7981858785506829,0.0004523597099377099,0.0007266822649601765,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
MY,51,6609,-0.3799253295943642,0.056012412916035995,0.06893835435819815,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NA,115,22800,-1.0011292344666112,5.752768712379864e-17,2.806228640185299e-16,depleted,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NC,125,9594,0.367451210108669,0.006829804834675442,0.009756864049536344,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
ND,69,16801,-1.2934617803779669,2.716128168935008e-18,1.429541141544741e-17,depleted,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NE,99,24911,-1.3440000866604431,9.594022953591152e-28,8.924672514968514e-27,depleted,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NF,90,16560,-0.8917131585197324,8.643497606814925e-11,2.523648936296328e-10,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NG,208,26984,-0.39204019598302337,4.956604400611007e-05,8.597456270501241e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NH,88,10757,-0.3015501039936381,0.04775354637811697,0.059505976795161335,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NI,142,23624,-0.7492785005205325,1.6571758824088632e-11,5.0600790302560705e-11,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NK,141,24545,-0.814613126139711,1.9914073139499639e-13,7.241481141636233e-13,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NL,254,42479,-0.7590577528830151,7.062396708816208e-20,4.154351005186005e-19,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NM,51,9224,-0.8608549059205224,2.4836938142908434e-06,4.89397795919378e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NN,107,16955,-0.6773732927627301,1.9231273653191025e-07,4.2266535501518735e-07,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NP,209,24742,-0.25999765871506075,0.008241549560949798,0.011648833301695827,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NQ,136,18593,-0.465854038467717,8.36596836297202e-05,0.00014119777827800877,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NR,221,20587,0.08558142481297559,0.3836672413494989,0.4286784819547474,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NS,244,35191,-0.5453491675674353,4.529141488157367e-10,1.2940404251878192e-09,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NT,149,21826,-0.5658919443381577,4.171790452641856e-07,8.923615941479907e-07,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NV,114,24393,-1.1111057977831766,5.9381675834050034e-21,3.7113547396281273e-20,depleted,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NW,58,5134,0.16825620761144722,0.40231493883529995,0.4482617702900278,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
NY,68,12587,-0.897772509061946,1.25188980715457e-08,3.072122226146184e-08,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PA,968,57707,0.7270365927766147,2.255269134796824e-47,7.51756378265608e-46,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PC,255,13913,0.8568812855498216,8.214074626892536e-18,4.212345962508993e-17,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PD,245,31703,-0.38887571914353974,1.2782948880082654e-05,2.3241725236513916e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PE,439,52331,-0.27177307077270396,6.053796846258192e-05,0.0001039278428542179,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PF,230,22251,0.030907533498345605,0.7374781285006139,0.778341032718326,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PG,992,63085,0.6338020337610886,4.599406287723384e-38,9.68296060573344e-37,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PH,178,16456,0.09730991700445574,0.37019966261515286,0.41595467709567735,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PI,134,21291,-0.682628043406825,3.956175661289594e-09,1.0342942905332271e-08,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PK,215,31988,-0.5898220980989924,1.8647310861522927e-10,5.366132622020986e-10,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PL,879,61229,0.5025000515870767,1.3992718137332645e-22,9.17555287693944e-22,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PM,77,11010,-0.5265683934167831,0.0008191822690885481,0.0012951498325510641,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PN,163,20195,-0.3246998530058134,0.0034367615992421403,0.005110426169876788,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PP,871,71659,0.2623860630723757,1.61384921852932e-07,3.566517610009547e-07,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PQ,412,33133,0.2961468872773039,5.3840553840955614e-05,9.282854110509588e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PR,942,39858,1.2216485762930251,2.921801809227876e-114,5.843603618455751e-112,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PS,961,65883,0.5254130346097233,1.5646804583939352e-26,1.360591702951248e-25,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PT,406,35831,0.16207028849637695,0.024739658818476472,0.032025448308707405,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PV,443,43153,0.01949990539684066,0.7541611369565094,0.7938538283752732,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PW,194,8218,1.222866521718093,7.144131571402378e-25,5.603240448158728e-24,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
PY,119,19020,-0.6905011772467933,2.0395025152137632e-08,4.855958369556579e-08,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
QA,357,40391,-0.19606510584276673,0.010254641401915725,0.01404745397522702,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
QC,83,11287,-0.4548345090224937,0.0029515460185054717,0.004455163801517693,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
QD,195,26572,-0.4627219826604429,2.9259727854484297e-06,5.709215191118887e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
QE,300,45491,-0.6181886387548098,2.0604281084624373e-15,8.585117118593488e-15,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
QF,123,15348,-0.3335432509410462,0.00860790593356238,0.01212381117403152,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
QG,368,33049,0.13707954968294522,0.06946918058124892,0.0847185129039621,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
QH,143,15043,-0.08804614862499098,0.4881522024615297,0.5320459972332748,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
QI,153,22051,-0.542594763384788,9.627350907977163e-07,1.9748412118927514e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
QK,223,33499,-0.6038213552550069,2.6297336462874576e-11,7.908973372293106e-11,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
QL,393,54046,-0.47779418170746196,5.616320557027444e-12,1.7829589069928395e-11,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_all_filtered_peptides.faa,all_smprot_filtered
